,Date,Power Gen MW
0,2009-03-01,0.0
1,2009-03-02,0.0
2,2009-03-03,0.0
3,2009-03-04,0.0
4,2009-03-05,0.0
5,2009-03-06,0.0
6,2009-03-07,0.0
7,2009-03-08,0.0
8,2009-03-09,0.0
9,2009-03-10,0.0
10,2009-03-11,0.0
11,2009-03-12,0.0
12,2009-03-13,0.0
13,2009-03-14,0.0
14,2009-03-15,0.0
15,2009-03-16,0.0
16,2009-03-17,0.0
17,2009-03-18,0.0
18,2009-03-19,0.0
19,2009-03-20,0.0
20,2009-03-21,0.0
21,2009-03-22,0.0
22,2009-03-23,0.0
23,2009-03-24,0.0
24,2009-03-25,0.0
25,2009-03-26,0.0
26,2009-03-27,0.0
27,2009-03-28,0.0
28,2009-03-29,0.0
29,2009-03-30,0.0
30,2009-03-31,0.0
31,2009-04-01,0.0
32,2009-04-02,0.0
33,2009-04-03,0.0
34,2009-04-04,0.0
35,2009-04-05,0.0
36,2009-04-06,0.0
37,2009-04-07,0.0
38,2009-04-08,0.0
39,2009-04-09,0.0
40,2009-04-10,0.0
41,2009-04-11,0.0
42,2009-04-12,0.0
43,2009-04-13,0.0
44,2009-04-14,0.0
45,2009-04-15,0.0
46,2009-04-16,0.0
47,2009-04-17,0.0
48,2009-04-18,0.0
49,2009-04-19,0.0
50,2009-04-20,0.0
51,2009-04-21,0.0
52,2009-04-22,0.0
53,2009-04-23,0.0
54,2009-04-24,0.0
55,2009-04-25,0.0
56,2009-04-26,0.0
57,2009-04-27,0.0
58,2009-04-28,0.0
59,2009-04-29,0.0
60,2009-04-30,0.0
61,2009-05-01,0.0
62,2009-05-02,0.0
63,2009-05-03,0.0
64,2009-05-04,0.0
65,2009-05-05,0.0
66,2009-05-06,0.0
67,2009-05-07,0.0
68,2009-05-08,0.0
69,2009-05-09,0.0
70,2009-05-10,0.0
71,2009-05-11,0.0
72,2009-05-12,0.0
73,2009-05-13,0.0
74,2009-05-14,0.0
75,2009-05-15,0.0
76,2009-05-16,0.0
77,2009-05-17,0.0
78,2009-05-18,0.0
79,2009-05-19,0.0
80,2009-05-20,0.0
81,2009-05-21,0.0
82,2009-05-22,0.0
83,2009-05-23,0.0
84,2009-05-24,0.0
85,2009-05-25,0.0
86,2009-05-26,0.0
87,2009-05-27,0.0
88,2009-05-28,0.0
89,2009-05-29,0.0
90,2009-05-30,0.0
91,2009-05-31,0.0
92,2009-06-01,0.0
93,2009-06-02,0.0
94,2009-06-03,0.0
95,2009-06-04,0.0
96,2009-06-05,0.0
97,2009-06-06,0.0
98,2009-06-07,0.0
99,2009-06-08,0.0
100,2009-06-09,0.0
101,2009-06-10,0.0
102,2009-06-11,0.0
103,2009-06-12,0.0
104,2009-06-13,0.0
105,2009-06-14,0.0
106,2009-06-15,0.0
107,2009-06-16,0.0
108,2009-06-17,0.0
109,2009-06-18,0.0
110,2009-06-19,0.0
111,2009-06-20,0.0
112,2009-06-21,0.0
113,2009-06-22,0.0
114,2009-06-23,0.0
115,2009-06-24,0.0
116,2009-06-25,0.0
117,2009-06-26,0.0
118,2009-06-27,0.0
119,2009-06-28,0.0
120,2009-06-29,0.0
121,2009-06-30,0.0
122,2009-07-01,0.0
123,2009-07-02,0.0
124,2009-07-03,0.0
125,2009-07-04,0.0
126,2009-07-05,0.0
127,2009-07-06,0.0
128,2009-07-07,0.0
129,2009-07-08,0.0
130,2009-07-09,0.0
131,2009-07-10,0.0
132,2009-07-11,0.0
133,2009-07-12,0.0
134,2009-07-13,0.0
135,2009-07-14,0.0
136,2009-07-15,0.0
137,2009-07-16,0.0
138,2009-07-17,0.0
139,2009-07-18,0.0
140,2009-07-19,0.0
141,2009-07-20,0.0
142,2009-07-21,0.0
143,2009-07-22,0.0
144,2009-07-23,0.0
145,2009-07-24,0.0
146,2009-07-25,0.0
147,2009-07-26,0.0
148,2009-07-27,0.0
149,2009-07-28,0.0
150,2009-07-29,0.0
151,2009-07-30,0.0
152,2009-07-31,0.0
153,2009-08-01,0.0
154,2009-08-02,0.0
155,2009-08-03,0.0
156,2009-08-04,0.0
157,2009-08-05,0.0
158,2009-08-06,0.0
159,2009-08-07,0.0
160,2009-08-08,0.0
161,2009-08-09,0.0
162,2009-08-10,0.0
163,2009-08-11,0.0
164,2009-08-12,0.0
165,2009-08-13,0.0
166,2009-08-14,0.0
167,2009-08-15,0.0
168,2009-08-16,0.0
169,2009-08-17,0.0
170,2009-08-18,0.0
171,2009-08-19,0.0
172,2009-08-20,0.0
173,2009-08-21,0.0
174,2009-08-22,0.0
175,2009-08-23,0.0
176,2009-08-24,0.0
177,2009-08-25,0.0
178,2009-08-26,0.0
179,2009-08-27,0.0
180,2009-08-28,0.0
181,2009-08-29,0.0
182,2009-08-30,0.0
183,2009-08-31,0.0
184,2009-09-01,0.0
185,2009-09-02,0.0
186,2009-09-03,0.0
187,2009-09-04,0.0
188,2009-09-05,0.0
189,2009-09-06,0.0
190,2009-09-07,0.0
191,2009-09-08,0.0
192,2009-09-09,0.0
193,2009-09-10,0.0
194,2009-09-11,0.0
195,2009-09-12,0.0
196,2009-09-13,0.0
197,2009-09-14,0.0
198,2009-09-15,0.0
199,2009-09-16,0.0
200,2009-09-17,0.0
201,2009-09-18,0.0
202,2009-09-19,0.0
203,2009-09-20,0.0
204,2009-09-21,0.0
205,2009-09-22,0.0
206,2009-09-23,0.0
207,2009-09-24,0.0
208,2009-09-25,0.0
209,2009-09-26,0.0
210,2009-09-27,0.0
211,2009-09-28,0.0
212,2009-09-29,0.0
213,2009-09-30,0.0
214,2009-10-01,0.0
215,2009-10-02,0.0
216,2009-10-03,0.0
217,2009-10-04,0.0
218,2009-10-05,0.0
219,2009-10-06,0.0
220,2009-10-07,0.0
221,2009-10-08,0.0
222,2009-10-09,0.0
223,2009-10-10,0.0
224,2009-10-11,0.0
225,2009-10-12,0.0
226,2009-10-13,0.0
227,2009-10-14,0.0
228,2009-10-15,0.0
229,2009-10-16,0.0
230,2009-10-17,0.0
231,2009-10-18,0.0
232,2009-10-19,0.0
233,2009-10-20,0.0
234,2009-10-21,0.0
235,2009-10-22,0.0
236,2009-10-23,0.0
237,2009-10-24,0.0
238,2009-10-25,0.0
239,2009-10-26,0.0
240,2009-10-27,0.0
241,2009-10-28,0.0
242,2009-10-29,0.0
243,2009-10-30,0.0
244,2009-10-31,0.0
245,2009-11-01,0.0
246,2009-11-02,0.0
247,2009-11-03,0.0
248,2009-11-04,0.0
249,2009-11-05,0.0
250,2009-11-06,0.0
251,2009-11-07,0.0
252,2009-11-08,0.0
253,2009-11-09,0.0
254,2009-11-10,0.0
255,2009-11-11,0.0
256,2009-11-12,0.0
257,2009-11-13,0.0
258,2009-11-14,0.0
259,2009-11-15,0.0
260,2009-11-16,0.0
261,2009-11-17,0.0
262,2009-11-18,0.0
263,2009-11-19,0.0
264,2009-11-20,0.0
265,2009-11-21,0.0
266,2009-11-22,0.0
267,2009-11-23,0.0
268,2009-11-24,0.0
269,2009-11-25,0.0
270,2009-11-26,0.0
271,2009-11-27,0.0
272,2009-11-28,0.0
273,2009-11-29,0.0
274,2009-11-30,0.0
275,2009-12-01,0.0
276,2009-12-02,0.0
